id,book,chapter,verse,language,number_phrases,number_words,ratio
15708,1QS,5,10,Hebrew,3,4,1.3333333333333333
15709,1QS,5,10,Hebrew,3,4,1.3333333333333333
15710,1QS,5,11,Hebrew,2,2,1.0
15711,1QS,5,11,Hebrew,3,7,2.3333333333333335
15712,1QS,5,11,Hebrew,2,3,1.5
15713,1QS,5,11,Hebrew,4,7,1.75
15714,1QS,5,12,Hebrew,2,3,1.5
15715,1QS,5,12,Hebrew,3,8,2.6666666666666665
15716,1QS,5,12,Hebrew,1,1,1.0
15717,1QS,5,12,Hebrew,2,2,1.0
15718,1QS,5,12,Hebrew,3,6,2.0
15719,1QS,5,12,Hebrew,1,2,2.0
15720,1QS,5,13,Hebrew,3,5,1.6666666666666667
15721,1QS,5,13,Hebrew,3,6,2.0
15722,1QS,5,13,Hebrew,3,4,1.3333333333333333
15723,1QS,5,13,Hebrew,3,8,2.6666666666666665
15724,1QS,5,13,Hebrew,3,4,1.3333333333333333
15725,1QS,5,14,Hebrew,3,3,1.0
15726,1QS,5,14,Hebrew,2,2,1.0
15727,1QS,5,14,Hebrew,3,4,1.3333333333333333
15728,1QS,5,15,Hebrew,1,1,1.0
15729,1QS,5,15,Hebrew,4,7,1.75
15730,1QS,5,15,Hebrew,4,4,1.0
15731,1QS,5,15,Hebrew,3,4,1.3333333333333333
15732,1QS,5,16,Hebrew,2,2,1.0
15733,1QS,5,16,Hebrew,3,7,2.3333333333333335
15734,1QS,5,16,Hebrew,3,4,1.3333333333333333
15735,1QS,5,17,Hebrew,1,1,1.0
15736,1QS,5,17,Hebrew,4,8,2.0
15737,1QS,5,17,Hebrew,3,3,1.0
15738,1QS,5,17,Hebrew,3,4,1.3333333333333333
15739,1QS,5,17,Hebrew,3,4,1.3333333333333333
15740,1QS,5,18,Hebrew,1,1,1.0
15741,1QS,5,18,Hebrew,3,4,1.3333333333333333
15742,1QS,5,18,Hebrew,2,4,2.0
15743,1QS,5,18,Hebrew,3,4,1.3333333333333333
15744,1QS,5,19,Hebrew,1,1,1.0
15745,1QS,5,19,Hebrew,3,6,2.0
15746,1QS,5,19,Hebrew,2,4,2.0
15747,1QS,5,19,Hebrew,3,4,1.3333333333333333
15748,1QS,5,20,Hebrew,2,3,1.5
15749,1QS,5,20,Hebrew,4,6,1.5
15750,1QS,5,20,Hebrew,5,9,1.8
15751,1QS,5,20,Hebrew,2,2,1.0
15752,1QS,5,21,Hebrew,2,2,1.0
15753,1QS,5,21,Hebrew,3,5,1.6666666666666667
15754,1QS,5,21,Hebrew,3,6,2.0
15755,1QS,5,21,Hebrew,4,4,1.0
15756,1QS,5,22,Hebrew,2,3,1.5
15757,1QS,5,22,Hebrew,3,6,2.0
15758,1QS,5,22,Hebrew,2,2,1.0
15759,1QS,5,22,Hebrew,3,3,1.0
15760,1QS,5,23,Hebrew,4,6,1.5
15761,1QS,5,23,Hebrew,3,4,1.3333333333333333
15762,1QS,5,23,Hebrew,3,4,1.3333333333333333
15763,1QS,5,24,Hebrew,2,3,1.5
15764,1QS,5,24,Hebrew,4,8,2.0
15765,1QS,5,24,Hebrew,2,4,2.0
15766,1QS,5,24,Hebrew,3,7,2.3333333333333335
15767,1QS,5,24,Hebrew,2,2,1.0
15768,1QS,5,24,Hebrew,3,4,1.3333333333333333
15769,1QS,5,25,Hebrew,4,9,2.25
15770,1QS,5,25,Hebrew,5,9,1.8
15771,1QS,5,25,Hebrew,3,7,2.3333333333333335
15772,1QS,5,26,Hebrew,4,7,1.75
15773,1QS,5,26,Hebrew,3,6,2.0
15774,1QS,5,27,Hebrew,4,4,1.0
15775,1QS,5,27,Hebrew,3,5,1.6666666666666667
15776,1QS,5,27,Hebrew,4,6,1.5
15777,1QS,5,28,Hebrew,2,3,1.5
15778,1QS,5,28,Hebrew,3,6,2.0
15779,1QS,5,28,Hebrew,2,4,2.0
15780,1QS,5,28,Hebrew,3,4,1.3333333333333333
15781,1QS,5,28,Hebrew,2,5,2.5
15782,1QS,5,28,Hebrew,3,7,2.3333333333333335
15783,1QS,5,28,Hebrew,2,6,3.0
15784,1QS,5,28,Hebrew,4,7,1.75
15785,1QS,5,29,Hebrew,2,6,3.0
15786,1QS,5,29,Hebrew,4,11,2.75
15787,1QS,5,29,Hebrew,3,6,2.0
15788,1QS,5,29,Hebrew,4,6,1.5
15789,1QS,5,29,Hebrew,2,4,2.0
15790,1QS,6,1,Hebrew,2,10,5.0
15791,1QS,6,1,Hebrew,2,3,1.5
15792,1QS,6,1,Hebrew,3,6,2.0
15793,1QS,6,1,Hebrew,2,10,5.0
15794,1QS,6,1,Hebrew,3,3,1.0
15795,1QS,6,1,Hebrew,2,4,2.0
15796,1QS,6,1,Hebrew,4,12,3.0
15797,1QS,6,1,Hebrew,3,4,1.3333333333333333
15798,1QS,6,1,Hebrew,2,6,3.0
15799,1QS,6,1,Hebrew,4,14,3.5
15800,1QS,6,2,Hebrew,3,5,1.6666666666666667
15801,1QS,6,2,Hebrew,4,27,6.75
15802,1QS,6,2,Hebrew,2,5,2.5
15803,1QS,6,2,Hebrew,4,8,2.0
15804,1QS,6,3,Hebrew,2,6,3.0
15805,1QS,6,3,Hebrew,3,4,1.3333333333333333
15806,1QS,6,3,Hebrew,4,6,1.5
15807,1QS,6,3,Hebrew,3,12,4.0
15808,1QS,6,3,Hebrew,3,5,1.6666666666666667
15809,1QS,6,3,Hebrew,2,7,3.5
15810,1QS,6,3,Hebrew,3,6,2.0
15811,1QS,6,4,Hebrew,3,4,1.3333333333333333
15812,1QS,6,4,Hebrew,2,5,2.5
15813,1QS,6,4,Hebrew,3,5,1.6666666666666667
15814,1QS,6,4,Hebrew,3,3,1.0
15815,1QS,6,4,Hebrew,5,12,2.4
15816,1QS,6,4,Hebrew,3,8,2.6666666666666665
15817,1QS,6,5,Hebrew,7,12,1.7142857142857142
15818,1QS,6,5,Hebrew,3,4,1.3333333333333333
15819,1QS,6,5,Hebrew,3,7,2.3333333333333335
15820,1QS,6,6,Hebrew,6,14,2.3333333333333335
15821,1QS,6,6,Hebrew,2,7,3.5
15822,1QS,6,6,Hebrew,2,5,2.5
15823,1QS,6,6,Hebrew,3,6,2.0
15824,1QS,6,6,Hebrew,2,3,1.5
15825,1QS,6,6,Hebrew,3,6,2.0
15826,1QS,6,6,Hebrew,4,8,2.0
15827,1QS,6,7,Hebrew,2,4,2.0
15828,1QS,6,7,Hebrew,3,5,1.6666666666666667
15829,1QS,6,7,Hebrew,2,4,2.0
15830,1QS,6,7,Hebrew,3,6,2.0
15831,1QS,6,7,Hebrew,5,10,2.0
15832,1QS,6,8,Hebrew,5,17,3.4
15833,1QS,6,8,Hebrew,4,10,2.5
15834,1QS,6,8,Hebrew,4,7,1.75
15835,1QS,6,8,Hebrew,4,8,2.0
15836,1QS,6,8,Hebrew,2,5,2.5
15837,1QS,6,9,Hebrew,5,10,2.0
15838,1QS,6,9,Hebrew,4,6,1.5
15839,1QS,6,10,Hebrew,3,8,2.6666666666666665
15840,1QS,6,10,Hebrew,3,5,1.6666666666666667
15841,1QS,6,11,Hebrew,3,4,1.3333333333333333
15842,1QS,6,11,Hebrew,4,8,2.0
15843,1QS,6,11,Hebrew,2,4,2.0
15844,1QS,6,11,Hebrew,1,1,1.0
15845,1QS,6,11,Hebrew,3,6,2.0
15846,1QS,6,11,Hebrew,3,5,1.6666666666666667
15847,1QS,6,11,Hebrew,2,3,1.5
15848,1QS,6,12,Hebrew,1,4,4.0
15849,1QS,6,12,Hebrew,4,12,3.0
15850,1QS,6,12,Hebrew,3,6,2.0
15851,1QS,6,12,Hebrew,4,4,1.0
15852,1QS,6,13,Hebrew,5,18,3.6
15853,1QS,6,14,Hebrew,4,5,1.25
15854,1QS,6,14,Hebrew,3,9,3.0
15855,1QS,6,14,Hebrew,3,4,1.3333333333333333
15856,1QS,6,14,Hebrew,4,4,1.0
15857,1QS,6,14,Hebrew,5,8,1.6
15858,1QS,6,15,Hebrew,5,15,3.0
15859,1QS,6,15,Hebrew,4,4,1.0
15860,1QS,6,15,Hebrew,3,6,2.0
15861,1QS,6,16,Hebrew,4,6,1.5
15862,1QS,6,16,Hebrew,4,7,1.75
15863,1QS,6,16,Hebrew,3,3,1.0
15864,1QS,6,17,Hebrew,5,17,3.4
15865,1QS,6,18,Hebrew,5,9,1.8
15866,1QS,6,19,Hebrew,6,18,3.0
15867,1QS,6,19,Hebrew,2,9,4.5
15868,1QS,6,19,Hebrew,4,13,3.25
15869,1QS,6,20,Hebrew,5,16,3.2
15870,1QS,6,21,Hebrew,5,13,2.6
15871,1QS,6,21,Hebrew,2,9,4.5
15872,1QS,6,21,Hebrew,3,4,1.3333333333333333
15873,1QS,6,22,Hebrew,3,11,3.6666666666666665
15874,1QS,6,23,Hebrew,3,5,1.6666666666666667
15875,1QS,6,23,Hebrew,2,14,7.0
15876,1QS,6,23,Hebrew,3,4,1.3333333333333333
15877,1QS,6,24,Hebrew,4,9,2.25
15878,1QS,6,24,Hebrew,4,5,1.25
15879,1QS,6,24,Hebrew,2,4,2.0
15880,1QS,6,24,Hebrew,3,6,2.0
15881,1QS,6,25,Hebrew,4,8,2.0
15882,1QS,6,25,Hebrew,2,7,3.5
15883,1QS,6,26,Hebrew,3,7,2.3333333333333335
15884,1QS,6,26,Hebrew,3,5,1.6666666666666667
15885,1QS,6,26,Hebrew,2,4,2.0
15886,1QS,6,26,Hebrew,2,8,4.0
15887,1QS,6,27,Hebrew,3,6,2.0
15888,1QS,6,27,Hebrew,4,18,4.5
15889,1QS,6,28,Hebrew,3,7,2.3333333333333335
15890,1QS,6,28,Hebrew,3,7,2.3333333333333335
15891,1QS,6,28,Hebrew,3,6,2.0
15892,1QS,6,28,Hebrew,3,6,2.0
15893,1QS,6,28,Hebrew,2,5,2.5
15894,1QS,6,29,Hebrew,1,2,2.0
15895,1QS,6,29,Hebrew,4,10,2.5
15896,1QS,6,29,Hebrew,3,7,2.3333333333333335
15897,1QS,6,29,Hebrew,1,4,4.0
15898,1QS,6,29,Hebrew,2,3,1.5
15899,1QS,6,30,Hebrew,3,5,1.6666666666666667
15900,1QS,6,30,Hebrew,1,1,1.0
15901,1QS,6,30,Hebrew,2,4,2.0
15902,1QS,6,30,Hebrew,2,2,1.0
15903,1QS,6,30,Hebrew,1,4,4.0
15904,1QS,6,30,Hebrew,2,3,1.5
15905,1QS,6,30,Hebrew,1,1,1.0
15906,1QS,6,30,Hebrew,1,4,4.0
15907,1QS,6,30,Hebrew,2,3,1.5
15908,1QS,6,30,Hebrew,4,7,1.75
15909,1QS,6,31,Hebrew,3,3,1.0
15910,1QS,6,31,Hebrew,1,2,2.0
15911,1QS,6,31,Hebrew,3,7,2.3333333333333335
15912,1QS,6,31,Hebrew,4,12,3.0
15913,1QS,6,31,Hebrew,3,8,2.6666666666666665
15914,1QS,6,31,Hebrew,2,3,1.5
15915,1QS,6,31,Hebrew,3,8,2.6666666666666665
15916,1QS,6,31,Hebrew,3,5,1.6666666666666667
15917,1QS,6,31,Hebrew,6,15,2.5
15918,1QS,6,31,Hebrew,3,5,1.6666666666666667
15919,1QS,6,31,Hebrew,2,4,2.0
15920,1QS,6,31,Hebrew,3,4,1.3333333333333333
15921,1QS,6,32,Hebrew,2,2,1.0
15922,1QS,6,32,Hebrew,3,6,2.0
15923,1QS,6,33,Hebrew,4,5,1.25
15924,1QS,6,33,Hebrew,2,2,1.0
15925,1QS,6,33,Hebrew,2,7,3.5
15926,1QS,6,33,Hebrew,3,5,1.6666666666666667
15927,1QS,6,33,Hebrew,5,8,1.6
15928,1QS,6,34,Hebrew,6,19,3.1666666666666665
15929,1QS,6,35,Hebrew,3,8,2.6666666666666665
15930,1QS,6,35,Hebrew,4,10,2.5
15931,1QS,6,35,Hebrew,3,5,1.6666666666666667
15932,1QS,6,35,Hebrew,3,4,1.3333333333333333
15933,1QS,6,35,Hebrew,3,4,1.3333333333333333
15934,1QS,6,36,Hebrew,5,8,1.6
15935,1QS,6,36,Hebrew,2,6,3.0
15936,1QS,6,36,Hebrew,3,12,4.0
15937,1QS,6,36,Hebrew,2,3,1.5
15938,1QS,6,37,Hebrew,4,5,1.25
15939,1QS,6,37,Hebrew,3,4,1.3333333333333333
15940,1QS,6,37,Hebrew,4,6,1.5
15941,1QS,6,38,Hebrew,3,7,2.3333333333333335
15942,1QS,6,38,Hebrew,4,5,1.25
15943,1QS,6,38,Hebrew,3,3,1.0
15944,1QS,6,38,Hebrew,4,6,1.5
15945,1QS,6,38,Hebrew,2,2,1.0
15946,1QS,6,38,Hebrew,2,2,1.0
15947,1QS,6,38,Hebrew,3,4,1.3333333333333333
15948,1QS,6,38,Hebrew,2,2,1.0
15949,1QS,7,1,Hebrew,4,6,1.5
15950,1QS,7,1,Hebrew,3,3,1.0
15951,1QS,7,1,Hebrew,2,7,3.5
15952,1QS,7,1,Hebrew,4,8,2.0
15953,1QS,7,2,Hebrew,1,4,4.0
15954,1QS,7,2,Hebrew,3,4,1.3333333333333333
15955,1QS,7,2,Hebrew,4,5,1.25
15956,1QS,7,2,Hebrew,2,4,2.0
15957,1QS,7,2,Hebrew,3,6,2.0
15958,1QS,7,3,Hebrew,3,6,2.0
15959,1QS,7,3,Hebrew,3,6,2.0
15960,1QS,7,4,Hebrew,4,12,3.0
15961,1QS,7,4,Hebrew,2,3,1.5
15962,1QS,7,5,Hebrew,2,3,1.5
15963,1QS,7,5,Hebrew,2,13,6.5
15964,1QS,7,6,Hebrew,1,7,7.0
15965,1QS,7,6,Hebrew,6,23,3.8333333333333335
15966,1QS,7,6,Hebrew,2,4,2.0
15967,1QS,7,7,Hebrew,1,8,8.0
15968,1QS,7,7,Hebrew,3,11,3.6666666666666665
15969,1QS,7,8,Hebrew,1,24,24.0
15970,1QS,7,9,Hebrew,6,15,2.5
15971,1QS,7,9,Hebrew,2,2,1.0
15972,1QS,7,10,Hebrew,2,3,1.5
15973,1QS,7,10,Hebrew,3,7,2.3333333333333335
15974,1QS,7,10,Hebrew,3,8,2.6666666666666665
15975,1QS,7,10,Hebrew,4,9,2.25
15976,1QS,7,11,Hebrew,3,9,3.0
15977,1QS,7,11,Hebrew,4,9,2.25
15978,1QS,7,12,Hebrew,3,4,1.3333333333333333
15979,1QS,7,12,Hebrew,2,3,1.5
15980,1QS,7,12,Hebrew,1,3,3.0
15981,1QS,7,13,Hebrew,6,17,2.8333333333333335
15982,1QS,7,14,Hebrew,3,4,1.3333333333333333
15983,1QS,7,14,Hebrew,1,2,2.0
15984,1QS,7,14,Hebrew,2,3,1.5
15985,1QS,7,14,Hebrew,2,3,1.5
15986,1QS,7,14,Hebrew,1,13,13.0
15987,1QS,7,15,Hebrew,1,1,1.0
15988,1QS,7,15,Hebrew,3,4,1.3333333333333333
15989,1QS,7,15,Hebrew,2,2,1.0
15990,1QS,7,15,Hebrew,3,4,1.3333333333333333
15991,1QS,7,16,Hebrew,3,11,3.6666666666666665
15992,1QS,7,16,Hebrew,2,3,1.5
15993,1QS,7,16,Hebrew,2,2,1.0
15994,1QS,7,16,Hebrew,1,2,2.0
15995,1QS,7,16,Hebrew,2,2,1.0
15996,1QS,7,16,Hebrew,4,8,2.0
15997,1QS,7,17,Hebrew,5,10,2.0
15998,1QS,7,18,Hebrew,4,6,1.5
15999,1QS,7,18,Hebrew,2,6,3.0
16000,1QS,7,19,Hebrew,3,13,4.333333333333333
16001,1QS,7,19,Hebrew,2,3,1.5
16002,1QS,7,19,Hebrew,3,5,1.6666666666666667
16003,1QS,7,19,Hebrew,4,8,2.0
16004,1QS,7,20,Hebrew,2,2,1.0
16005,1QS,7,20,Hebrew,3,7,2.3333333333333335
16006,1QS,7,20,Hebrew,3,5,1.6666666666666667
16007,1QS,7,21,Hebrew,3,3,1.0
16008,1QS,7,21,Hebrew,2,3,1.5
16009,1QS,7,21,Hebrew,4,6,1.5
16010,1QS,7,22,Hebrew,4,7,1.75
16011,1QS,7,22,Hebrew,3,4,1.3333333333333333
16012,1QS,7,23,Hebrew,3,6,2.0
16013,1QS,7,23,Hebrew,5,8,1.6
16014,1QS,7,24,Hebrew,3,5,1.6666666666666667
16015,1QS,7,24,Hebrew,5,8,1.6
16016,1QS,7,25,Hebrew,5,9,1.8
16017,1QS,7,26,Hebrew,5,8,1.6
16018,1QS,7,26,Hebrew,3,3,1.0
16019,1QS,7,26,Hebrew,3,3,1.0
16020,1QS,7,27,Hebrew,3,4,1.3333333333333333
16021,1QS,7,27,Hebrew,2,3,1.5
16022,1QS,7,27,Hebrew,4,5,1.25
16023,1QS,7,27,Hebrew,2,2,1.0
16024,1QS,7,27,Hebrew,4,8,2.0
16025,1QS,7,28,Hebrew,5,7,1.4
16026,1QS,7,28,Hebrew,5,7,1.4
16027,1QS,7,29,Hebrew,5,12,2.4
16028,1QS,7,29,Hebrew,3,6,2.0
16029,1QS,7,29,Hebrew,5,6,1.2
16030,1QS,7,30,Hebrew,3,5,1.6666666666666667
16031,1QS,7,30,Hebrew,5,7,1.4
16032,1QS,7,30,Hebrew,3,7,2.3333333333333335
16033,1QS,7,31,Hebrew,3,5,1.6666666666666667
16034,1QS,7,31,Hebrew,2,7,3.5
16035,1QS,7,32,Hebrew,3,5,1.6666666666666667
16036,1QS,7,32,Hebrew,4,8,2.0
16037,1QS,7,32,Hebrew,3,9,3.0
16038,1QS,7,33,Hebrew,3,5,1.6666666666666667
16039,1QS,7,33,Hebrew,3,6,2.0
16040,1QS,7,33,Hebrew,2,3,1.5
16041,1QS,7,33,Hebrew,2,3,1.5
16042,1QS,7,33,Hebrew,3,4,1.3333333333333333
16043,1QS,7,33,Hebrew,2,3,1.5
16044,1QS,7,33,Hebrew,4,6,1.5
16045,1QS,7,33,Hebrew,4,6,1.5
16046,1QS,7,33,Hebrew,2,2,1.0
16047,1QS,7,33,Hebrew,3,7,2.3333333333333335
16048,1QS,7,33,Hebrew,2,2,1.0
16049,1QS,7,33,Hebrew,3,3,1.0
16050,1QS,7,33,Hebrew,3,3,1.0
16051,1QS,7,34,Hebrew,2,2,1.0
16052,1QS,7,34,Hebrew,2,4,2.0
16053,1QS,7,34,Hebrew,3,11,3.6666666666666665
16054,1QS,7,34,Hebrew,4,7,1.75
16055,1QS,7,35,Hebrew,4,8,2.0
16056,1QS,7,35,Hebrew,4,7,1.75
16057,1QS,7,35,Hebrew,3,10,3.3333333333333335
16058,1QS,7,36,Hebrew,1,3,3.0
16059,1QS,7,36,Hebrew,2,6,3.0
16060,1QS,7,36,Hebrew,3,5,1.6666666666666667
16061,1QS,7,37,Hebrew,2,3,1.5
16062,1QS,7,37,Hebrew,2,4,2.0
16063,1QS,7,37,Hebrew,3,6,2.0
16064,1QS,7,38,Hebrew,3,7,2.3333333333333335
16065,1QS,7,38,Hebrew,2,8,4.0
16066,1QS,7,39,Hebrew,3,6,2.0
16067,1QS,7,39,Hebrew,1,1,1.0
16068,1QS,7,39,Hebrew,3,4,1.3333333333333333
16069,1QS,7,39,Hebrew,2,7,3.5
16070,1QS,7,39,Hebrew,2,11,5.5
16071,1QS,7,40,Hebrew,3,4,1.3333333333333333
16072,1QS,7,40,Hebrew,3,5,1.6666666666666667
16073,1QS,7,40,Hebrew,4,6,1.5
16074,1QS,7,40,Hebrew,7,21,3.0
16075,1QS,7,41,Hebrew,3,10,3.3333333333333335
16076,1QS,7,42,Hebrew,2,13,6.5
16077,1QS,7,42,Hebrew,3,3,1.0
16078,1QS,7,43,Hebrew,3,6,2.0
16079,1QS,7,43,Hebrew,5,6,1.2
16080,1QS,7,44,Hebrew,3,5,1.6666666666666667
16081,1QS,7,44,Hebrew,3,7,2.3333333333333335
16082,1QS,7,44,Hebrew,4,6,1.5
16083,1QS,7,45,Hebrew,3,6,2.0
16084,1QS,7,45,Hebrew,2,2,1.0
16085,1QS,7,45,Hebrew,4,6,1.5
16086,1QS,7,46,Hebrew,2,2,1.0
16087,1QS,7,46,Hebrew,2,2,1.0
16088,1QS,7,46,Hebrew,3,7,2.3333333333333335
16089,1QS,7,47,Hebrew,4,6,1.5
16090,1QS,7,47,Hebrew,4,8,2.0
16091,1QS,7,48,Hebrew,4,5,1.25
16092,1QS,7,48,Hebrew,4,6,1.5
16093,1QS,7,48,Hebrew,4,7,1.75
16094,1QS,7,49,Hebrew,3,5,1.6666666666666667
16095,1QS,7,49,Hebrew,4,7,1.75
16096,1QS,7,50,Hebrew,3,6,2.0
16097,1QS,7,50,Hebrew,4,10,2.5
16098,1QS,7,50,Hebrew,5,13,2.6
16099,1QS,7,50,Hebrew,3,6,2.0
16100,1QS,7,50,Hebrew,3,5,1.6666666666666667
16101,1QS,7,51,Hebrew,2,2,1.0
16102,1QS,7,51,Hebrew,1,2,2.0
16103,1QS,7,51,Hebrew,4,7,1.75
16104,1QS,7,52,Hebrew,3,6,2.0
16105,1QS,7,52,Hebrew,3,6,2.0
16106,1QS,7,52,Hebrew,2,3,1.5
16107,1QS,7,52,Hebrew,1,3,3.0
16108,1QS,7,52,Hebrew,3,8,2.6666666666666665
16109,1QS,7,53,Hebrew,5,7,1.4
16110,1QS,7,53,Hebrew,5,7,1.4
16111,1QS,7,54,Hebrew,3,4,1.3333333333333333
16112,1QS,7,54,Hebrew,4,8,2.0
16113,1QS,7,55,Hebrew,4,5,1.25
16114,1QS,7,55,Hebrew,2,5,2.5
16115,1QS,7,55,Hebrew,3,8,2.6666666666666665
16116,1QS,7,55,Hebrew,3,7,2.3333333333333335
16117,1QS,7,55,Hebrew,3,11,3.6666666666666665
16118,1QS,7,56,Hebrew,3,3,1.0
16119,1QS,7,56,Hebrew,2,5,2.5
16120,1QS,7,57,Hebrew,5,11,2.2
16121,1QS,7,58,Hebrew,2,3,1.5
16122,1QS,7,58,Hebrew,3,5,1.6666666666666667
16123,1QS,7,59,Hebrew,2,2,1.0
16124,1QS,7,59,Hebrew,2,4,2.0
16125,1QS,7,59,Hebrew,3,5,1.6666666666666667
16126,1QS,7,60,Hebrew,3,3,1.0
16127,1QS,7,60,Hebrew,1,2,2.0
16128,1QS,7,60,Hebrew,3,6,2.0
16129,1QS,7,61,Hebrew,3,6,2.0
16130,1QS,7,61,Hebrew,4,5,1.25
16131,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16132,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16133,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16134,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
16135,Kuntillet_Ajrud,18,1,Hebrew,1,1,1.0
