id,book,chapter,verse,language,sentence_length,number_words,clause_length
14603,1QM,7,29,Hebrew,1,7,7.0
14604,1QM,7,29,Hebrew,1,1,1.0
14605,1QM,7,29,Hebrew,1,2,2.0
14606,1QM,7,31,Hebrew,1,7,7.0
14607,1QM,7,31,Hebrew,1,7,7.0
14608,1QM,7,31,Hebrew,1,1,1.0
14609,1QM,7,31,Hebrew,1,1,1.0
14610,1QM,7,32,Hebrew,1,7,7.0
14611,1QM,7,32,Hebrew,1,1,1.0
14612,1QM,7,33,Hebrew,1,1,1.0
14613,1QM,7,33,Hebrew,1,10,10.0
14614,1QM,7,33,Hebrew,1,1,1.0
14615,1QM,7,33,Hebrew,1,1,1.0
14616,1QM,7,33,Hebrew,1,4,4.0
14620,1QM,7,34,Hebrew,3,19,6.333333333333333
14619,1QM,7,34,Hebrew,1,4,4.0
14621,1QM,7,34,Hebrew,1,1,1.0
14622,1QM,7,34,Hebrew,1,1,1.0
14623,1QM,7,34,Hebrew,1,7,7.0
14624,1QM,7,34,Hebrew,1,4,4.0
14625,1QM,7,34,Hebrew,1,2,2.0
14626,1QM,7,34,Hebrew,1,5,5.0
14627,1QM,7,34,Hebrew,1,6,6.0
14628,1QM,7,34,Hebrew,1,5,5.0
14630,1QM,7,35,Hebrew,2,3,1.5
14631,1QM,7,35,Hebrew,1,1,1.0
14632,1QM,7,35,Hebrew,1,4,4.0
14633,1QM,7,35,Hebrew,1,10,10.0
14634,1QM,7,36,Hebrew,1,1,1.0
14635,1QM,7,36,Hebrew,1,4,4.0
14636,1QM,7,36,Hebrew,1,6,6.0
14637,1QM,7,37,Hebrew,1,3,3.0
14638,1QM,7,37,Hebrew,1,8,8.0
14639,1QM,7,38,Hebrew,1,1,1.0
14640,1QM,7,38,Hebrew,1,5,5.0
14641,1QM,7,39,Hebrew,1,7,7.0
14642,1QM,7,39,Hebrew,1,7,7.0
14643,1QM,7,40,Hebrew,1,3,3.0
14644,1QM,7,40,Hebrew,1,1,1.0
14646,1QM,7,40,Hebrew,2,7,3.5
14648,1QM,7,40,Hebrew,2,11,5.5
14650,1QM,7,41,Hebrew,2,2,1.0
14652,1QM,7,41,Hebrew,2,5,2.5
14654,1QM,7,41,Hebrew,2,6,3.0
14656,1QM,7,42,Hebrew,2,13,6.5
14657,1QM,7,43,Hebrew,1,4,4.0
14658,1QM,7,43,Hebrew,1,6,6.0
14660,1QM,7,44,Hebrew,2,8,4.0
14661,1QM,7,45,Hebrew,1,5,5.0
14662,1QM,7,45,Hebrew,1,9,9.0
14664,1QM,7,46,Hebrew,2,3,1.5
14666,1QM,7,46,Hebrew,2,5,2.5
14668,1QM,7,46,Hebrew,2,5,2.5
14670,1QM,7,47,Hebrew,2,10,5.0
14671,1QM,7,48,Hebrew,1,5,5.0
14672,1QM,7,48,Hebrew,1,7,7.0
14673,1QM,7,48,Hebrew,1,2,2.0
14674,1QM,7,49,Hebrew,1,1,1.0
14675,1QM,7,49,Hebrew,1,2,2.0
14676,1QM,7,49,Hebrew,1,4,4.0
14677,1QM,7,49,Hebrew,1,3,3.0
14678,1QM,7,49,Hebrew,1,2,2.0
14679,1QM,7,49,Hebrew,1,1,1.0
14680,1QM,7,49,Hebrew,1,1,1.0
14681,1QM,7,49,Hebrew,1,2,2.0
14682,1QM,7,49,Hebrew,1,3,3.0
14683,1QM,7,50,Hebrew,1,1,1.0
14684,1QM,7,50,Hebrew,1,1,1.0
14685,1QM,7,50,Hebrew,1,3,3.0
14686,1QM,7,50,Hebrew,1,1,1.0
14687,1QM,7,50,Hebrew,1,1,1.0
14688,1QM,7,50,Hebrew,1,3,3.0
14689,1QM,7,50,Hebrew,1,1,1.0
14690,1QM,8,1,Hebrew,1,15,15.0
14691,1QM,8,2,Hebrew,1,14,14.0
14692,1QM,8,2,Hebrew,1,11,11.0
14693,1QM,8,3,Hebrew,1,2,2.0
14694,1QM,8,3,Hebrew,1,2,2.0
14695,1QM,8,3,Hebrew,1,12,12.0
14698,1QM,8,3,Hebrew,3,11,3.6666666666666665
14699,1QM,8,4,Hebrew,1,6,6.0
14700,1QM,8,4,Hebrew,1,7,7.0
14701,1QM,8,5,Hebrew,1,10,10.0
14702,1QM,8,5,Hebrew,1,9,9.0
14703,1QM,8,5,Hebrew,1,4,4.0
14704,1QM,8,5,Hebrew,1,6,6.0
14707,1QM,8,6,Hebrew,3,10,3.3333333333333335
14708,1QM,8,7,Hebrew,1,3,3.0
14709,1QM,8,7,Hebrew,1,1,1.0
14710,1QM,8,7,Hebrew,1,2,2.0
14711,1QM,8,7,Hebrew,1,1,1.0
14712,1QM,8,7,Hebrew,1,3,3.0
14713,1QM,8,7,Hebrew,1,9,9.0
14714,1QM,8,8,Hebrew,1,8,8.0
14715,1QM,8,8,Hebrew,1,1,1.0
14716,1QM,8,8,Hebrew,1,11,11.0
14717,1QM,8,8,Hebrew,1,1,1.0
14718,1QM,8,8,Hebrew,1,8,8.0
14719,1QM,8,9,Hebrew,1,1,1.0
14720,1QM,8,9,Hebrew,1,1,1.0
14721,1QM,8,9,Hebrew,1,4,4.0
14722,1QM,8,9,Hebrew,1,9,9.0
14724,1QM,8,10,Hebrew,2,9,4.5
14725,1QM,8,10,Hebrew,1,1,1.0
14726,1QM,8,10,Hebrew,1,1,1.0
14727,1QM,8,10,Hebrew,1,7,7.0
14729,1QM,8,11,Hebrew,2,8,4.0
14730,1QM,8,12,Hebrew,1,3,3.0
14731,1QM,8,12,Hebrew,1,1,1.0
14734,1QM,8,12,Hebrew,3,9,3.0
14735,1QM,8,13,Hebrew,1,11,11.0
14736,1QM,8,13,Hebrew,1,6,6.0
14737,1QM,8,14,Hebrew,1,11,11.0
14738,1QM,8,14,Hebrew,1,5,5.0
14739,1QM,8,14,Hebrew,1,9,9.0
14741,1QM,8,15,Hebrew,2,7,3.5
14742,1QM,8,15,Hebrew,1,6,6.0
14743,1QM,8,16,Hebrew,1,7,7.0
14744,1QM,8,16,Hebrew,1,1,1.0
14745,1QM,8,17,Hebrew,1,8,8.0
14746,1QM,8,17,Hebrew,1,1,1.0
14747,1QM,8,17,Hebrew,1,1,1.0
14748,1QM,8,17,Hebrew,1,1,1.0
14749,1QM,8,17,Hebrew,1,1,1.0
14750,1QM,8,17,Hebrew,1,2,2.0
14753,1QM,8,17,Hebrew,3,12,4.0
14754,1QM,8,17,Hebrew,1,1,1.0
14755,1QM,8,17,Hebrew,1,1,1.0
14756,1QM,8,17,Hebrew,1,3,3.0
14757,1QM,8,17,Hebrew,1,5,5.0
14758,1QM,8,17,Hebrew,1,2,2.0
14759,1QM,8,17,Hebrew,1,1,1.0
14760,1QM,8,17,Hebrew,1,1,1.0
14761,1QM,8,18,Hebrew,1,4,4.0
14762,1QM,8,18,Hebrew,1,1,1.0
14763,1QM,8,20,Hebrew,1,7,7.0
14766,1QM,9,1,Hebrew,3,19,6.333333333333333
14767,1QM,9,2,Hebrew,1,7,7.0
14768,1QM,9,2,Hebrew,1,7,7.0
14772,1QM,9,3,Hebrew,4,17,4.25
14773,1QM,9,4,Hebrew,1,8,8.0
14774,1QM,9,4,Hebrew,1,7,7.0
14775,1QM,9,5,Hebrew,1,2,2.0
14776,1QM,9,5,Hebrew,1,2,2.0
14780,1QM,9,5,Hebrew,4,16,4.0
14781,1QM,9,6,Hebrew,1,3,3.0
14782,1QM,9,6,Hebrew,1,1,1.0
14783,1QM,9,6,Hebrew,1,1,1.0
14784,1QM,9,6,Hebrew,1,1,1.0
14785,1QM,9,6,Hebrew,1,6,6.0
14786,1QM,9,6,Hebrew,1,2,2.0
14787,1QM,9,6,Hebrew,1,8,8.0
14789,1QM,9,6,Hebrew,2,10,5.0
14790,1QM,9,6,Hebrew,1,1,1.0
14791,1QM,9,6,Hebrew,1,3,3.0
14793,1QM,9,7,Hebrew,2,13,6.5
14794,1QM,9,8,Hebrew,1,4,4.0
14795,1QM,9,8,Hebrew,1,1,1.0
14796,1QM,9,8,Hebrew,1,2,2.0
14797,1QM,9,9,Hebrew,1,8,8.0
14798,1QM,9,10,Hebrew,1,7,7.0
14799,1QM,9,11,Hebrew,1,3,3.0
14800,1QM,9,12,Hebrew,1,2,2.0
14802,1QM,9,12,Hebrew,2,9,4.5
14803,1QM,9,13,Hebrew,1,10,10.0
14804,1QM,9,13,Hebrew,1,3,3.0
14805,1QM,9,14,Hebrew,1,7,7.0
14806,1QM,9,14,Hebrew,1,1,1.0
14807,1QM,9,14,Hebrew,1,3,3.0
14808,1QM,9,15,Hebrew,1,7,7.0
14809,1QM,9,15,Hebrew,1,1,1.0
14810,1QM,9,15,Hebrew,1,2,2.0
14811,1QM,9,15,Hebrew,1,4,4.0
14812,1QM,9,16,Hebrew,1,7,7.0
14813,1QM,9,16,Hebrew,1,3,3.0
14814,1QM,9,16,Hebrew,1,1,1.0
14815,1QM,9,17,Hebrew,1,6,6.0
14816,1QM,9,17,Hebrew,1,6,6.0
14817,1QM,9,18,Hebrew,1,7,7.0
14818,1QM,9,19,Hebrew,1,5,5.0
14819,1QM,9,19,Hebrew,1,1,1.0
14820,1QM,9,20,Hebrew,1,12,12.0
14821,1QM,9,20,Hebrew,1,5,5.0
14822,1QM,9,20,Hebrew,1,1,1.0
14823,1QM,9,20,Hebrew,1,15,15.0
14824,1QM,9,21,Hebrew,1,5,5.0
14825,1QM,9,21,Hebrew,1,7,7.0
14826,1QM,9,21,Hebrew,1,1,1.0
14827,1QM,9,21,Hebrew,1,1,1.0
14828,1QM,9,21,Hebrew,1,4,4.0
14829,1QM,9,21,Hebrew,1,5,5.0
14830,1QM,9,22,Hebrew,1,1,1.0
14832,1QM,9,22,Hebrew,2,3,1.5
14833,1QM,9,22,Hebrew,1,4,4.0
14834,1QM,9,23,Hebrew,1,3,3.0
14835,1QM,9,24,Hebrew,1,4,4.0
14836,1QM,9,24,Hebrew,1,1,1.0
14837,1QM,9,24,Hebrew,1,4,4.0
14843,1QM,10,3,Hebrew,2,8,4.0
14839,1QM,10,1,Hebrew,1,1,1.0
14840,1QM,10,1,Hebrew,1,5,5.0
14841,1QM,10,2,Hebrew,1,6,6.0
14842,1QM,10,2,Hebrew,1,6,6.0
14844,1QM,10,3,Hebrew,1,1,1.0
14845,1QM,10,3,Hebrew,1,2,2.0
14846,1QM,10,3,Hebrew,1,1,1.0
14848,1QM,10,3,Hebrew,2,17,8.5
14849,1QM,10,3,Hebrew,1,3,3.0
14850,1QM,10,4,Hebrew,1,5,5.0
14851,1QM,10,4,Hebrew,1,15,15.0
14852,1QM,10,5,Hebrew,1,10,10.0
14853,1QM,10,5,Hebrew,1,9,9.0
14854,1QM,10,6,Hebrew,1,7,7.0
14855,1QM,10,6,Hebrew,1,1,1.0
14856,1QM,10,6,Hebrew,1,1,1.0
14858,1QM,10,7,Hebrew,2,14,7.0
14859,1QM,10,7,Hebrew,1,2,2.0
14860,1QM,10,7,Hebrew,1,1,1.0
14861,1QM,10,7,Hebrew,1,1,1.0
14862,1QM,10,8,Hebrew,1,2,2.0
14863,1QM,10,8,Hebrew,1,2,2.0
14864,1QM,10,8,Hebrew,1,1,1.0
14865,1QM,10,8,Hebrew,1,2,2.0
14866,1QM,10,8,Hebrew,1,5,5.0
14867,1QM,10,9,Hebrew,1,2,2.0
14868,1QM,10,9,Hebrew,1,2,2.0
14869,1QM,10,9,Hebrew,1,1,1.0
14870,1QM,10,9,Hebrew,1,1,1.0
14871,1QM,10,10,Hebrew,1,3,3.0
14872,1QM,10,10,Hebrew,1,6,6.0
14873,1QM,10,10,Hebrew,1,4,4.0
14874,1QM,10,10,Hebrew,1,2,2.0
14875,1QM,10,10,Hebrew,1,1,1.0
14876,1QM,10,11,Hebrew,1,4,4.0
14877,1QM,10,11,Hebrew,1,6,6.0
14878,1QM,10,11,Hebrew,1,5,5.0
14879,1QM,10,12,Hebrew,1,1,1.0
14880,1QM,10,12,Hebrew,1,2,2.0
14881,1QM,10,12,Hebrew,1,6,6.0
14882,1QM,10,12,Hebrew,1,5,5.0
14883,1QM,10,12,Hebrew,1,1,1.0
14884,1QM,10,12,Hebrew,1,2,2.0
14885,1QM,10,12,Hebrew,1,7,7.0
14886,1QM,10,12,Hebrew,1,1,1.0
14887,1QM,10,12,Hebrew,1,1,1.0
14888,1QM,10,12,Hebrew,1,4,4.0
14889,1QM,10,12,Hebrew,1,7,7.0
14890,1QM,10,12,Hebrew,1,5,5.0
14891,1QM,10,12,Hebrew,1,1,1.0
14892,1QM,10,12,Hebrew,1,3,3.0
14893,1QM,10,13,Hebrew,1,5,5.0
14894,1QM,10,13,Hebrew,1,1,1.0
14895,1QM,10,13,Hebrew,1,1,1.0
14896,1QM,10,13,Hebrew,1,2,2.0
14897,1QM,10,13,Hebrew,1,3,3.0
14898,1QM,10,13,Hebrew,1,6,6.0
14899,1QM,10,13,Hebrew,1,3,3.0
14900,1QM,10,13,Hebrew,1,1,1.0
14901,1QM,10,13,Hebrew,1,2,2.0
14902,1QM,10,13,Hebrew,1,1,1.0
14903,1QM,10,13,Hebrew,1,1,1.0
14904,1QM,10,13,Hebrew,1,1,1.0
14905,1QM,10,13,Hebrew,1,1,1.0
14906,1QM,10,15,Hebrew,1,3,3.0
14907,1QM,10,15,Hebrew,1,1,1.0
14908,1QM,10,15,Hebrew,1,8,8.0
14909,1QM,10,15,Hebrew,1,7,7.0
14912,1QM,10,16,Hebrew,2,13,6.5
14911,1QM,10,16,Hebrew,1,2,2.0
14913,1QM,10,17,Hebrew,1,11,11.0
14914,1QM,10,17,Hebrew,1,5,5.0
14915,1QM,10,18,Hebrew,1,1,1.0
14916,1QM,10,18,Hebrew,1,3,3.0
14917,1QM,10,18,Hebrew,1,6,6.0
14918,1QM,10,19,Hebrew,1,8,8.0
14922,1QM,10,20,Hebrew,2,10,5.0
14920,1QM,10,20,Hebrew,1,1,1.0
14921,1QM,10,20,Hebrew,1,4,4.0
14923,1QM,10,21,Hebrew,1,8,8.0
14924,1QM,10,21,Hebrew,1,1,1.0
14927,1QM,10,22,Hebrew,3,19,6.333333333333333
14930,1QM,10,22,Hebrew,2,5,2.5
14929,1QM,10,22,Hebrew,1,6,6.0
14931,1QM,10,23,Hebrew,1,9,9.0
14932,1QM,10,23,Hebrew,1,1,1.0
14933,1QM,10,23,Hebrew,1,1,1.0
14934,1QM,10,23,Hebrew,1,2,2.0
14935,1QM,10,24,Hebrew,1,1,1.0
14938,1QM,10,24,Hebrew,3,12,4.0
14939,1QM,10,24,Hebrew,1,8,8.0
14941,1QM,10,25,Hebrew,2,9,4.5
14942,1QM,10,25,Hebrew,1,7,7.0
14943,1QM,11,1,Hebrew,1,3,3.0
14944,1QM,11,1,Hebrew,1,4,4.0
14946,1QM,11,1,Hebrew,2,10,5.0
14951,1QM,11,1,Hebrew,5,25,5.0
14952,1QM,11,1,Hebrew,1,5,5.0
14953,1QM,11,2,Hebrew,1,1,1.0
14954,1QM,11,2,Hebrew,1,1,1.0
14956,1QM,11,2,Hebrew,2,3,1.5
14957,1QM,11,3,Hebrew,1,5,5.0
14958,1QM,11,3,Hebrew,1,6,6.0
14962,1QM,11,3,Hebrew,2,12,6.0
14960,1QM,11,3,Hebrew,1,1,1.0
14961,1QM,11,3,Hebrew,1,1,1.0
14963,1QM,11,4,Hebrew,1,2,2.0
14964,1QM,11,4,Hebrew,1,2,2.0
14965,1QM,11,4,Hebrew,1,7,7.0
14966,1QM,11,4,Hebrew,1,2,2.0
14967,1QM,11,4,Hebrew,1,2,2.0
14968,1QM,11,4,Hebrew,1,7,7.0
14969,1QM,11,5,Hebrew,1,1,1.0
14970,1QM,11,5,Hebrew,1,2,2.0
14971,1QM,11,5,Hebrew,1,1,1.0
14972,1QM,11,5,Hebrew,1,1,1.0
14973,1QM,11,7,Hebrew,1,6,6.0
14974,1QM,11,7,Hebrew,1,2,2.0
14975,1QM,11,8,Hebrew,1,5,5.0
14976,1QM,11,8,Hebrew,1,3,3.0
14977,1QM,11,8,Hebrew,1,1,1.0
14978,1QM,11,8,Hebrew,1,1,1.0
14981,1QM,11,9,Hebrew,3,17,5.666666666666667
14983,1QM,11,10,Hebrew,2,7,3.5
14984,1QM,11,10,Hebrew,1,1,1.0
14986,1QM,11,11,Hebrew,2,3,1.5
14987,1QM,11,11,Hebrew,1,4,4.0
14988,1QM,11,11,Hebrew,1,1,1.0
14989,1QM,11,11,Hebrew,1,7,7.0
14990,1QM,11,11,Hebrew,1,5,5.0
14991,1QM,11,11,Hebrew,1,1,1.0
14992,1QM,11,12,Hebrew,1,2,2.0
14993,1QM,11,12,Hebrew,1,1,1.0
14994,1QM,11,12,Hebrew,1,4,4.0
14995,1QM,11,13,Hebrew,1,1,1.0
14996,1QM,11,13,Hebrew,1,1,1.0
14997,1QM,11,13,Hebrew,1,1,1.0
14999,1QM,11,13,Hebrew,2,4,2.0
15002,1QM,11,14,Hebrew,3,12,4.0
15003,1QM,11,15,Hebrew,1,6,6.0
15004,1QM,11,15,Hebrew,1,1,1.0
15005,1QM,11,15,Hebrew,1,11,11.0
15006,1QM,11,16,Hebrew,1,6,6.0
15007,1QM,11,16,Hebrew,1,6,6.0
15009,1QM,11,17,Hebrew,2,13,6.5
15010,1QM,11,18,Hebrew,1,5,5.0
15011,1QM,11,18,Hebrew,1,9,9.0
15014,1QM,11,19,Hebrew,3,9,3.0
15015,1QM,11,19,Hebrew,1,4,4.0
15016,1QM,11,19,Hebrew,1,9,9.0
15017,1QM,11,20,Hebrew,1,16,16.0
15018,1QM,11,21,Hebrew,1,8,8.0
15019,1QM,11,21,Hebrew,1,1,1.0
15020,1QM,11,21,Hebrew,1,1,1.0
15021,1QM,11,21,Hebrew,1,1,1.0
15022,1QM,11,21,Hebrew,1,2,2.0
15024,1QM,11,22,Hebrew,2,10,5.0
15030,1QM,11,23,Hebrew,3,12,4.0
15027,1QM,11,23,Hebrew,1,2,2.0
15029,1QM,11,23,Hebrew,2,3,1.5
15031,1QM,11,23,Hebrew,1,8,8.0
15032,1QM,11,23,Hebrew,1,1,1.0
15033,1QM,11,23,Hebrew,1,6,6.0
15034,1QM,11,24,Hebrew,1,11,11.0
15035,1QM,11,24,Hebrew,1,1,1.0
15036,1QM,11,24,Hebrew,1,1,1.0
15038,1QM,11,24,Hebrew,2,7,3.5
15039,1QM,11,25,Hebrew,1,8,8.0
15043,1QM,11,26,Hebrew,2,8,4.0
15041,1QM,11,26,Hebrew,1,1,1.0
15042,1QM,11,26,Hebrew,1,1,1.0
15044,1QM,11,26,Hebrew,1,1,1.0
15045,1QM,11,26,Hebrew,1,1,1.0
15046,1QM,11,26,Hebrew,1,1,1.0
15047,1QM,11,26,Hebrew,1,1,1.0
15048,1QM,11,26,Hebrew,1,5,5.0
15049,1QM,11,27,Hebrew,1,6,6.0
15050,1QM,11,27,Hebrew,1,1,1.0
15051,1QM,11,27,Hebrew,1,1,1.0
15052,1QM,11,27,Hebrew,1,1,1.0
15053,1QM,11,27,Hebrew,1,1,1.0
15054,1QM,11,27,Hebrew,1,1,1.0
15055,1QM,12,1,Hebrew,1,1,1.0
15056,1QM,12,1,Hebrew,1,1,1.0
15057,1QM,12,1,Hebrew,1,10,10.0
15058,1QM,12,1,Hebrew,1,5,5.0
15060,1QM,12,1,Hebrew,2,6,3.0
15061,1QM,12,2,Hebrew,1,1,1.0
15062,1QM,12,2,Hebrew,1,3,3.0
15063,1QM,12,2,Hebrew,1,3,3.0
15064,1QM,12,2,Hebrew,1,3,3.0
15065,1QM,12,2,Hebrew,1,2,2.0
15066,1QM,12,3,Hebrew,1,8,8.0
15067,1QM,12,4,Hebrew,1,8,8.0
15068,1QM,12,4,Hebrew,1,3,3.0
15069,1QM,12,4,Hebrew,1,8,8.0
15073,1QM,12,4,Hebrew,2,7,3.5
15071,1QM,12,4,Hebrew,1,1,1.0
15072,1QM,12,4,Hebrew,1,1,1.0
15075,1QM,12,5,Hebrew,2,10,5.0
15077,1QM,12,5,Hebrew,2,13,6.5
15078,1QM,12,5,Hebrew,1,2,2.0
15079,1QM,12,5,Hebrew,1,2,2.0
15080,1QM,12,5,Hebrew,1,6,6.0
15081,1QM,12,6,Hebrew,1,2,2.0
15082,1QM,12,6,Hebrew,1,2,2.0
15084,1QM,12,6,Hebrew,2,5,2.5
15086,1QM,12,6,Hebrew,2,7,3.5
15087,1QM,12,7,Hebrew,1,8,8.0
15088,1QM,12,7,Hebrew,1,11,11.0
15089,1QM,12,8,Hebrew,1,1,1.0
15090,1QM,12,8,Hebrew,1,7,7.0
15092,1QM,12,8,Hebrew,2,5,2.5
15093,1QM,12,8,Hebrew,1,4,4.0
15094,1QM,12,9,Hebrew,1,7,7.0
15095,1QM,12,9,Hebrew,1,7,7.0
15096,1QM,12,10,Hebrew,1,6,6.0
15097,1QM,12,11,Hebrew,1,6,6.0
15098,1QM,12,11,Hebrew,1,1,1.0
15099,1QM,12,11,Hebrew,1,1,1.0
15100,1QM,12,11,Hebrew,1,8,8.0
15101,1QM,12,12,Hebrew,1,4,4.0
15102,1QM,12,12,Hebrew,1,3,3.0
15103,1QM,12,12,Hebrew,1,4,4.0
15104,1QM,12,12,Hebrew,1,3,3.0
15105,1QM,12,12,Hebrew,1,1,1.0
15106,1QM,12,12,Hebrew,1,2,2.0
15107,1QM,12,12,Hebrew,1,3,3.0
15109,1QM,12,13,Hebrew,2,11,5.5
15110,1QM,12,13,Hebrew,1,2,2.0
15111,1QM,12,13,Hebrew,1,3,3.0
15112,1QM,12,13,Hebrew,1,1,1.0
15113,1QM,12,13,Hebrew,1,3,3.0
15114,1QM,12,14,Hebrew,1,4,4.0
15115,1QM,12,14,Hebrew,1,6,6.0
15119,1QM,12,14,Hebrew,2,7,3.5
15117,1QM,12,14,Hebrew,1,1,1.0
15118,1QM,12,14,Hebrew,1,1,1.0
15120,1QM,12,14,Hebrew,1,2,2.0
15121,1QM,12,14,Hebrew,1,1,1.0
15122,1QM,12,14,Hebrew,1,2,2.0
15123,1QM,12,14,Hebrew,1,1,1.0
15124,1QM,12,14,Hebrew,1,1,1.0
15125,1QM,12,14,Hebrew,1,1,1.0
15126,1QM,12,15,Hebrew,1,2,2.0
15127,1QM,12,15,Hebrew,1,1,1.0
15128,1QM,12,15,Hebrew,1,3,3.0
15129,1QM,12,15,Hebrew,1,1,1.0
15130,1QM,12,16,Hebrew,1,3,3.0
15131,1QM,12,17,Hebrew,1,4,4.0
15132,1QM,12,17,Hebrew,1,6,6.0
15133,1QM,12,17,Hebrew,1,2,2.0
15134,1QM,12,17,Hebrew,1,1,1.0
15135,1QM,12,17,Hebrew,1,3,3.0
15137,1QM,12,17,Hebrew,2,9,4.5
15140,1QM,12,18,Hebrew,2,3,1.5
15139,1QM,12,18,Hebrew,1,2,2.0
15143,1QM,12,19,Hebrew,3,10,3.3333333333333335
15144,1QM,12,20,Hebrew,1,2,2.0
15145,1QM,12,20,Hebrew,1,5,5.0
15147,1QM,12,21,Hebrew,2,8,4.0
15148,1QM,12,22,Hebrew,1,1,1.0
15149,1QM,12,22,Hebrew,1,3,3.0
15151,1QM,12,23,Hebrew,2,3,1.5
15153,1QM,12,23,Hebrew,2,5,2.5
15154,1QM,12,24,Hebrew,1,2,2.0
15155,1QM,12,25,Hebrew,1,5,5.0
15156,1QM,12,25,Hebrew,1,4,4.0
15157,1QM,12,25,Hebrew,1,1,1.0
15158,1QM,12,25,Hebrew,1,1,1.0
15162,1QM,12,27,Hebrew,4,14,3.5
